Date,Time,TargetTemp,ActualTemp,BuildingID
6/22/13,21:33:07,69,75,17
6/23/13,22:33:07,69,55,7
6/24/13,23:33:07,68,55,10
6/25/13,0:00:01,67,80,8
6/26/13,1:00:01,65,75,8
6/27/13,2:00:01,65,58,18
6/28/13,3:00:01,69,57,8
6/29/13,4:00:01,69,78,9
6/30/13,5:00:01,68,62,11
6/1/13,6:00:01,69,73,9
6/2/13,7:00:01,69,74,7
6/3/13,8:00:01,68,75,12
6/4/13,9:00:01,68,55,14
6/5/13,10:00:01,70,75,6
6/6/13,11:00:01,66,65,11
6/7/13,12:00:01,65,72,16
6/8/13,13:00:01,69,78,18
6/9/13,14:00:01,69,80,19
6/10/13,15:00:01,68,56,13
6/11/13,16:00:01,67,71,9
6/12/13,17:00:01,66,78,14
6/13/13,18:00:01,70,78,15
6/14/13,19:00:01,65,62,10
6/15/13,20:00:01,69,65,3
6/16/13,21:00:01,65,69,2
6/17/13,22:00:01,67,69,15
6/18/13,23:00:01,67,72,20
6/19/13,0:13:19,70,77,15
6/20/13,1:13:19,66,62,1
6/21/13,2:13:19,66,72,17
6/22/13,3:13:19,67,71,5
6/23/13,4:13:19,66,73,14
6/24/13,5:13:19,69,60,15
6/25/13,6:13:19,68,77,13
6/26/13,7:13:19,68,63,17
6/27/13,8:13:19,65,64,9
6/28/13,9:13:19,70,70,19
6/29/13,10:13:19,66,57,4
6/30/13,11:13:19,70,76,13
6/1/13,12:13:19,70,73,10
6/2/13,13:13:19,66,56,4
6/3/13,14:13:19,65,68,7
6/4/13,15:13:19,67,78,3
6/5/13,16:13:19,69,66,14
6/6/13,17:13:19,69,65,3
6/7/13,18:13:19,70,57,2
6/8/13,19:13:19,68,74,9
6/9/13,20:13:19,66,67,4
6/10/13,21:13:19,69,70,1
6/11/13,22:13:19,67,55,16
6/12/13,23:13:19,69,66,12
6/13/13,0:43:51,69,71,11
6/14/13,1:43:51,69,65,5
6/15/13,2:43:51,66,63,3
6/16/13,3:43:51,67,74,8
6/17/13,4:43:51,65,60,19
6/18/13,5:43:51,70,76,8
6/19/13,6:43:51,67,71,4
6/20/13,7:43:51,65,69,3
6/21/13,8:43:51,66,56,8
6/22/13,9:43:51,69,77,12
6/23/13,10:43:51,66,56,3
6/24/13,11:43:51,68,61,7
6/25/13,12:43:51,69,65,7
6/26/13,13:43:51,68,58,16
6/27/13,14:43:51,70,77,12
6/28/13,15:43:51,69,64,13
6/29/13,16:43:51,70,74,2
6/30/13,17:43:51,70,58,18
6/1/13,18:43:51,66,67,8
6/2/13,19:43:51,66,76,8
6/3/13,20:43:51,65,72,4
6/4/13,21:43:51,66,78,12
6/5/13,22:43:51,65,79,12
6/6/13,23:43:51,68,73,20
6/7/13,0:13:20,68,72,8
6/8/13,1:13:20,66,78,1
6/9/13,2:13:20,70,79,2
6/10/13,3:13:20,66,77,4
6/11/13,4:13:20,70,55,16
6/12/13,5:13:20,69,80,6
6/13/13,6:13:20,67,73,7
6/14/13,7:13:20,69,72,17
6/15/13,8:13:20,66,58,8
6/16/13,9:13:20,67,78,17
6/17/13,10:13:20,70,60,17
6/18/13,11:13:20,66,70,14
6/19/13,12:13:20,65,61,1
6/20/13,13:13:20,69,76,12
6/21/13,14:13:20,65,58,1
6/22/13,15:13:20,65,65,9
6/23/13,16:13:20,68,78,15
6/24/13,17:13:20,69,63,8
6/25/13,18:13:20,67,56,10
6/26/13,19:13:20,67,62,3
6/27/13,20:13:20,67,70,1
6/28/13,21:13:20,65,76,19
6/29/13,22:13:20,67,71,19
6/30/13,23:13:20,70,56,4
6/1/13,0:33:07,65,69,5
6/2/13,1:33:07,68,59,1
6/3/13,2:33:07,70,64,12
6/4/13,3:33:07,66,71,15
6/5/13,4:33:07,70,71,4
6/6/13,5:33:07,70,75,18
6/7/13,6:33:07,67,58,15
6/8/13,7:33:07,69,80,4
6/9/13,8:33:07,70,59,17
6/10/13,9:33:07,66,72,19
6/11/13,10:33:07,70,76,8
6/12/13,11:33:07,70,78,2
6/13/13,12:33:07,66,61,11
6/14/13,13:33:07,68,67,20
6/15/13,14:33:07,65,64,11
6/16/13,15:33:07,69,73,11
6/17/13,16:33:07,65,60,7
6/18/13,17:33:07,67,63,5
6/19/13,18:33:07,66,67,11
6/20/13,19:33:07,65,55,12
6/21/13,20:33:07,68,59,15
6/22/13,21:33:07,66,79,15
6/23/13,22:33:07,70,74,6
6/24/13,23:33:07,67,68,16
6/25/13,0:45:56,68,71,20
6/26/13,1:45:56,69,73,1
6/27/13,2:45:56,65,79,2
6/28/13,3:45:56,67,58,20
6/29/13,4:45:56,65,58,17
6/30/13,5:45:56,67,59,1
6/1/13,6:45:56,67,75,11
6/2/13,7:45:56,68,57,7
6/3/13,8:45:56,70,56,6
6/4/13,9:45:56,68,80,4
6/5/13,10:45:56,68,79,3
6/6/13,11:45:56,70,74,20
6/7/13,12:45:56,68,78,19
6/8/13,13:45:56,66,76,16
6/9/13,14:45:56,69,55,18
6/10/13,15:45:56,69,55,16
6/11/13,16:45:56,69,77,5
6/12/13,17:45:56,70,78,14
6/13/13,18:45:56,67,74,18
6/14/13,19:45:56,65,71,11
6/15/13,20:45:56,67,69,15
6/16/13,21:45:56,69,80,20
6/17/13,22:45:56,68,75,1
6/18/13,23:45:56,70,79,15
6/19/13,0:45:56,70,80,4
6/20/13,1:45:56,65,77,16
6/21/13,2:45:56,68,62,8
6/22/13,3:45:56,65,69,20
6/23/13,4:45:56,69,73,7
6/24/13,5:45:56,68,66,8
6/25/13,6:45:56,65,56,6
6/26/13,7:45:56,70,61,5
6/27/13,8:45:56,67,55,14
6/28/13,9:45:56,65,59,1
6/29/13,10:45:56,66,71,19
6/30/13,11:45:56,69,63,13
6/1/13,12:45:56,66,63,13
6/2/13,13:45:56,67,73,5
6/3/13,14:45:56,65,65,5
6/4/13,15:45:56,67,65,2
6/5/13,16:45:56,70,58,18
6/6/13,17:45:56,69,69,8
6/7/13,18:45:56,67,68,10
6/8/13,19:45:56,69,73,3
6/9/13,20:45:56,69,61,13
6/10/13,21:45:56,69,70,17
6/11/13,22:45:56,66,68,3
6/12/13,23:45:56,66,55,10
6/13/13,0:45:56,66,73,2
6/14/13,1:45:56,65,63,12
6/15/13,2:45:56,69,78,2
6/16/13,3:45:56,70,61,11
6/17/13,4:45:56,67,71,3
6/18/13,5:45:56,66,77,13
6/19/13,6:45:56,68,80,7
6/20/13,7:45:56,65,68,13
6/21/13,8:45:56,68,68,8
6/22/13,9:45:56,68,75,9
6/23/13,10:45:56,69,79,14
6/24/13,11:45:56,68,61,5
6/25/13,12:45:56,70,79,10
6/26/13,13:45:56,66,74,10
6/27/13,14:45:56,70,56,19
6/28/13,15:45:56,68,64,1
6/29/13,16:45:56,66,65,3
6/30/13,17:45:56,65,80,1
6/1/13,18:45:56,70,64,17
6/2/13,0:00:01,66,61,18
6/3/13,1:00:01,67,59,12
6/4/13,2:00:01,68,67,1
6/5/13,3:00:01,69,76,6
6/6/13,4:00:01,69,60,2
6/7/13,5:00:01,70,72,8
6/8/13,6:00:01,68,63,9
6/9/13,7:00:01,69,70,17
6/10/13,8:00:01,66,67,8
6/11/13,9:00:01,68,65,8
6/12/13,10:00:01,68,74,19
6/13/13,11:00:01,69,56,19
6/14/13,12:00:01,67,75,4
6/15/13,13:00:01,70,73,13
6/16/13,14:00:01,68,65,16
6/17/13,15:00:01,70,55,2
6/18/13,16:00:01,66,67,12
6/19/13,17:00:01,70,69,1
6/20/13,18:00:01,68,61,4
6/21/13,19:00:01,65,57,10
6/22/13,20:00:01,68,74,11
6/23/13,21:00:01,68,74,4
6/24/13,22:00:01,66,75,14
6/25/13,23:00:01,67,66,14
6/26/13,0:13:19,70,79,5
6/27/13,1:13:19,69,60,6
6/28/13,2:13:19,68,55,2
6/29/13,3:13:19,66,74,17
6/30/13,4:13:19,70,57,18
6/1/13,5:13:19,65,61,8
6/2/13,6:13:19,65,78,19
6/3/13,7:13:19,66,74,9
6/4/13,8:13:19,65,68,7
6/5/13,9:13:19,67,66,2
6/6/13,10:13:19,68,61,20
6/7/13,11:13:19,66,65,7
6/8/13,12:13:19,68,70,5
6/9/13,13:13:19,69,63,18
6/10/13,14:13:19,66,80,6
6/11/13,15:13:19,70,63,8
6/12/13,16:13:19,68,61,12
6/13/13,17:13:19,65,66,2
6/14/13,18:13:19,65,75,19
6/15/13,19:13:19,70,65,11
6/16/13,20:13:19,67,58,19
6/17/13,21:13:19,70,62,9
6/18/13,22:13:19,68,56,13
6/19/13,23:13:19,66,73,19
6/20/13,0:43:51,67,73,4
6/21/13,1:43:51,67,66,5
6/22/13,2:43:51,70,77,9
6/23/13,3:43:51,67,66,8
6/24/13,4:43:51,68,64,4
6/25/13,5:43:51,66,68,12
6/26/13,6:43:51,68,71,12
6/27/13,7:43:51,68,60,1
6/28/13,8:43:51,66,58,16
6/29/13,9:43:51,65,71,12
6/30/13,10:43:51,70,72,14
6/1/13,11:43:51,67,73,17
6/2/13,12:43:51,65,58,14
6/3/13,13:43:51,65,79,1
6/4/13,14:43:51,69,80,14
6/5/13,15:43:51,65,77,19
6/6/13,16:43:51,67,75,9
6/7/13,17:43:51,67,72,13
6/8/13,18:43:51,68,71,7
6/9/13,19:43:51,70,67,16
6/10/13,20:43:51,67,80,2
6/11/13,21:43:51,65,55,6
6/12/13,22:43:51,66,55,10
6/13/13,23:43:51,68,71,16
6/14/13,0:13:20,65,63,13
6/15/13,1:13:20,68,58,1
6/16/13,2:13:20,70,71,17
6/17/13,3:13:20,65,71,3
6/18/13,4:13:20,70,61,8
6/19/13,5:13:20,66,71,4
6/20/13,6:13:20,65,66,7
6/21/13,7:13:20,69,64,18
6/22/13,8:13:20,69,75,13
6/23/13,9:13:20,68,59,20
6/24/13,10:13:20,69,57,6
6/25/13,11:13:20,66,63,17
6/26/13,12:13:20,68,70,6
6/27/13,13:13:20,66,66,16
6/28/13,14:13:20,67,67,4
6/29/13,15:13:20,69,58,19
6/30/13,16:13:20,70,72,2
6/1/13,17:13:20,67,76,3
6/2/13,18:13:20,67,74,14
6/3/13,19:13:20,67,72,9
6/4/13,20:13:20,68,77,13
6/5/13,21:13:20,69,69,17
6/6/13,22:13:20,70,66,18
6/7/13,23:13:20,67,58,5
6/8/13,0:33:07,66,71,8
6/9/13,1:33:07,68,61,8
6/10/13,2:33:07,66,58,3
6/11/13,3:33:07,66,55,12
6/12/13,4:33:07,70,78,18
6/13/13,5:33:07,70,68,9
6/14/13,6:33:07,70,60,12
6/15/13,7:33:07,69,66,20
6/16/13,8:33:07,67,66,10
6/17/13,9:33:07,69,78,8
6/18/13,10:33:07,65,60,8
6/19/13,11:33:07,67,56,15
6/20/13,12:33:07,69,62,12
6/21/13,13:33:07,70,76,1
6/22/13,14:33:07,70,57,6
6/23/13,15:33:07,66,56,20
6/24/13,16:33:07,67,80,7
6/25/13,17:33:07,65,61,15
6/26/13,18:33:07,66,57,18
6/27/13,19:33:07,65,59,4
6/28/13,20:33:07,66,69,15
6/29/13,21:33:07,66,71,8
6/30/13,22:33:07,65,70,15
6/1/13,23:33:07,68,55,20
6/2/13,0:00:01,69,71,14
6/3/13,1:00:01,68,76,13
6/4/13,2:00:01,65,71,14
6/5/13,3:00:01,70,58,3
6/6/13,4:00:01,67,71,17
6/7/13,5:00:01,68,67,2
6/8/13,6:00:01,70,72,20
6/9/13,7:00:01,66,73,18
6/10/13,8:00:01,69,61,16
6/11/13,9:00:01,67,76,3
6/12/13,10:00:01,67,73,4
6/13/13,11:00:01,67,66,9
6/14/13,12:00:01,68,77,7
6/15/13,13:00:01,66,77,5
6/16/13,14:00:01,67,76,6
6/17/13,15:00:01,67,60,18
6/18/13,16:00:01,65,70,5
6/19/13,17:00:01,66,65,6
6/20/13,18:00:01,67,56,5
6/21/13,19:00:01,67,63,3
6/22/13,20:00:01,67,64,3
6/23/13,21:00:01,69,63,16
6/24/13,22:00:01,65,75,6
6/25/13,23:00:01,65,59,19
6/26/13,0:13:19,67,66,2
6/27/13,1:13:19,65,64,10
6/28/13,2:13:19,67,61,11
6/29/13,3:13:19,66,63,15
6/30/13,4:13:19,70,59,7
6/1/13,5:13:19,67,76,14
6/2/13,6:13:19,66,57,16
6/3/13,7:13:19,66,59,13
6/4/13,8:13:19,68,74,2
6/5/13,9:13:19,65,80,16
6/6/13,10:13:19,69,61,15
6/7/13,11:13:19,67,69,16
6/8/13,12:13:19,65,70,17
6/9/13,13:13:19,67,58,14
6/10/13,14:13:19,70,73,5
6/11/13,15:13:19,69,73,10
6/12/13,16:13:19,69,73,14
6/13/13,17:13:19,65,80,17
6/14/13,18:13:19,68,70,16
6/15/13,19:13:19,70,72,2
6/16/13,20:13:19,66,70,18
6/17/13,21:13:19,69,76,7
6/18/13,22:13:19,65,69,2
6/19/13,23:13:19,70,73,20
6/20/13,0:43:51,69,75,6
6/21/13,1:43:51,66,68,6
6/22/13,2:43:51,69,65,13
6/23/13,3:43:51,66,68,4
6/24/13,4:43:51,68,56,15
6/25/13,5:43:51,65,72,5
6/26/13,6:43:51,70,74,17
6/27/13,7:43:51,66,57,3
6/28/13,8:43:51,67,64,13
6/29/13,9:43:51,69,64,15
6/30/13,10:43:51,68,77,5
6/1/13,11:43:51,70,58,17
6/2/13,12:43:51,67,70,4
6/3/13,13:43:51,66,76,6
6/4/13,14:43:51,70,62,17
6/5/13,15:43:51,69,72,16
6/6/13,16:43:51,66,72,14
6/7/13,17:43:51,67,78,19
6/8/13,18:43:51,67,56,19
6/9/13,19:43:51,66,62,14
6/10/13,20:43:51,68,63,14
6/11/13,21:43:51,70,65,2
6/12/13,22:43:51,66,67,13
6/13/13,23:43:51,70,56,17
6/14/13,0:13:20,68,79,19
6/15/13,1:13:20,67,73,14
6/16/13,2:13:20,66,80,10
6/17/13,3:13:20,67,72,3
6/18/13,4:13:20,69,65,19
6/19/13,5:13:20,70,69,6
6/20/13,6:13:20,66,56,7
6/21/13,7:13:20,65,79,5
6/22/13,8:13:20,68,80,6
6/23/13,9:13:20,66,57,16
6/24/13,10:13:20,67,75,7
6/25/13,11:13:20,69,75,7
6/26/13,12:13:20,67,57,1
6/27/13,13:13:20,69,65,5
6/28/13,14:13:20,65,67,15
6/29/13,15:13:20,68,62,11
6/30/13,16:13:20,69,73,1
6/1/13,17:13:20,65,65,19
6/2/13,18:13:20,68,70,8
6/3/13,19:13:20,68,61,7
6/4/13,20:13:20,65,59,10
6/5/13,21:13:20,68,66,12
6/6/13,22:13:20,68,74,16
6/7/13,23:13:20,70,78,18
6/8/13,0:33:07,66,76,1
6/9/13,1:33:07,68,65,10
6/10/13,2:33:07,66,69,8
6/11/13,3:33:07,65,56,7
6/12/13,4:33:07,70,74,11
6/13/13,5:33:07,68,72,3
6/14/13,6:33:07,69,69,5
6/15/13,7:33:07,70,76,11
6/16/13,8:33:07,69,80,8
6/17/13,9:33:07,67,72,14
6/18/13,10:33:07,70,61,14
6/19/13,11:33:07,69,57,2
6/20/13,12:33:07,70,56,18
6/21/13,13:33:07,69,75,15
6/22/13,14:33:07,70,60,7
6/23/13,15:33:07,70,66,15
6/24/13,16:33:07,70,58,9
6/25/13,17:33:07,67,60,18
6/26/13,18:33:07,66,58,3
6/27/13,19:33:07,67,66,6
6/28/13,20:33:07,68,65,10
6/29/13,21:33:07,69,75,10
6/30/13,22:33:07,69,61,11
6/1/13,23:33:07,67,75,2
6/2/13,0:00:01,69,77,12
6/3/13,1:00:01,69,74,9
6/4/13,2:00:01,66,58,9
6/5/13,3:00:01,65,79,8
6/6/13,4:00:01,67,62,18
6/7/13,5:00:01,70,68,11
6/8/13,6:00:01,67,55,8
6/9/13,7:00:01,65,77,15
6/10/13,8:00:01,67,68,3
6/11/13,9:00:01,65,64,12
6/12/13,10:00:01,70,65,19
6/13/13,11:00:01,69,70,1
6/14/13,12:00:01,69,64,16
6/15/13,13:00:01,69,80,9
6/16/13,14:00:01,70,66,6
6/17/13,15:00:01,70,57,17
6/18/13,16:00:01,68,73,1
6/19/13,17:00:01,65,80,5
6/20/13,18:00:01,69,70,17
6/21/13,19:00:01,70,71,6
6/22/13,20:00:01,70,73,12
6/23/13,21:00:01,68,64,17
6/24/13,22:00:01,70,55,17
6/25/13,23:00:01,69,71,2
6/26/13,0:13:19,65,73,3
6/27/13,1:13:19,70,77,8
6/28/13,2:13:19,69,62,16
6/29/13,3:13:19,69,69,20
6/30/13,4:13:19,69,78,20
6/1/13,5:13:19,67,66,17
6/2/13,6:13:19,69,70,4
6/3/13,7:13:19,70,57,6
6/4/13,8:13:19,66,74,10
6/5/13,9:13:19,69,71,3
6/6/13,10:13:19,68,70,18
6/7/13,11:13:19,66,70,10
6/8/13,12:13:19,66,58,18
6/9/13,13:13:19,65,61,5
6/10/13,14:13:19,68,55,5
6/11/13,15:13:19,66,71,5
6/12/13,16:13:19,69,67,7
6/13/13,17:13:19,67,73,19
6/14/13,18:13:19,65,74,15
6/15/13,19:13:19,65,69,1
6/16/13,20:13:19,69,66,13
6/17/13,21:13:19,70,57,16
6/18/13,22:13:19,67,59,20
6/19/13,23:13:19,68,66,19
6/20/13,0:43:51,70,73,6
6/21/13,1:43:51,67,79,16
6/22/13,2:43:51,65,63,16
6/23/13,3:43:51,67,71,8
6/24/13,4:43:51,68,63,1
6/25/13,5:43:51,67,71,16
6/26/13,6:43:51,67,69,19
6/27/13,7:43:51,66,64,6
6/28/13,8:43:51,70,67,9
6/29/13,9:43:51,69,69,8
6/30/13,10:43:51,67,73,9
6/1/13,11:43:51,67,76,19
6/2/13,12:43:51,65,63,13
6/3/13,13:43:51,68,70,6
6/4/13,14:43:51,70,67,17
6/5/13,15:43:51,67,69,17
6/6/13,16:43:51,68,62,8
6/7/13,17:43:51,69,80,2
6/8/13,18:43:51,65,61,8
6/9/13,19:43:51,70,58,6
6/10/13,20:43:51,67,67,18
6/11/13,21:43:51,68,61,13
6/12/13,22:43:51,69,67,19
6/13/13,23:43:51,68,74,4
6/14/13,0:13:20,67,80,10
6/15/13,1:13:20,69,71,3
6/16/13,2:13:20,65,70,5
6/17/13,3:13:20,68,77,11
6/18/13,4:13:20,69,55,15
6/19/13,5:13:20,66,55,1
6/20/13,6:13:20,70,62,2
6/21/13,7:13:20,68,79,15
6/22/13,8:13:20,66,64,19
6/23/13,9:13:20,66,78,10
6/24/13,10:13:20,68,71,16
6/25/13,11:13:20,70,63,8
6/26/13,12:13:20,70,70,18
6/27/13,13:13:20,68,66,20
6/28/13,14:13:20,69,79,3
6/29/13,15:13:20,68,63,2
6/30/13,16:13:20,68,58,14
6/1/13,17:13:20,67,66,8
6/2/13,18:13:20,66,70,7
6/3/13,19:13:20,68,67,14
6/4/13,20:13:20,70,57,10
6/5/13,21:13:20,70,67,16
6/6/13,22:13:20,67,73,8
6/7/13,23:13:20,68,63,8
6/8/13,0:33:07,66,76,4
6/9/13,1:33:07,68,78,2
6/10/13,2:33:07,66,73,17
6/11/13,3:33:07,68,76,13
6/12/13,4:33:07,67,73,15
6/13/13,5:33:07,70,68,12
6/14/13,6:33:07,65,63,1
6/15/13,7:33:07,68,80,4
6/16/13,8:33:07,65,67,14
6/17/13,9:33:07,70,75,19
6/18/13,10:33:07,65,71,7
6/19/13,11:33:07,69,73,15
6/20/13,12:33:07,67,55,17
6/21/13,13:33:07,69,75,17
6/22/13,14:33:07,70,80,16
6/23/13,15:33:07,68,59,16
6/24/13,16:33:07,66,74,17
6/25/13,17:33:07,69,73,3
6/26/13,18:33:07,68,56,18
6/27/13,19:33:07,68,67,19
6/28/13,20:33:07,65,63,3
6/29/13,21:33:07,70,64,16
6/30/13,22:33:07,69,69,5
6/1/13,23:33:07,67,69,20
6/2/13,0:00:01,69,66,12
6/3/13,1:00:01,67,62,4
6/4/13,2:00:01,67,55,9
6/5/13,3:00:01,68,74,20
6/6/13,4:00:01,65,61,12
6/7/13,5:00:01,67,55,17
6/8/13,6:00:01,66,76,15
6/9/13,7:00:01,69,70,15
6/10/13,8:00:01,68,71,18
6/11/13,9:00:01,69,65,14
6/12/13,10:00:01,69,66,9
6/13/13,11:00:01,69,66,20
6/14/13,12:00:01,68,71,11
6/15/13,13:00:01,66,71,10
6/16/13,14:00:01,66,66,1
6/17/13,15:00:01,69,64,3
6/18/13,16:00:01,68,63,16
6/19/13,17:00:01,66,67,7
6/20/13,18:00:01,67,70,4
6/21/13,19:00:01,68,60,19
6/22/13,20:00:01,66,56,19
6/23/13,21:00:01,65,63,6
6/24/13,22:00:01,65,60,14
6/25/13,23:00:01,67,59,18
6/26/13,0:13:19,70,57,6
6/27/13,1:13:19,65,76,5
6/28/13,2:13:19,70,63,20
6/29/13,3:13:19,70,76,5
6/30/13,4:13:19,70,68,6
6/1/13,5:13:19,70,79,15
6/2/13,6:13:19,70,70,11
6/3/13,7:13:19,67,63,3
6/4/13,8:13:19,65,71,8
6/5/13,9:13:19,67,71,1
6/6/13,10:13:19,65,75,3
6/7/13,11:13:19,68,68,6
6/8/13,12:13:19,66,74,5
6/9/13,13:13:19,68,70,19
6/10/13,14:13:19,69,79,9
6/11/13,15:13:19,68,70,6
6/12/13,16:13:19,66,78,6
6/13/13,17:13:19,68,67,14
6/14/13,18:13:19,69,64,13
6/15/13,19:13:19,65,69,11
6/16/13,20:13:19,67,57,1
6/17/13,21:13:19,66,59,10
6/18/13,22:13:19,69,77,3
6/19/13,23:13:19,65,75,14
6/20/13,0:43:51,65,77,15
6/21/13,1:43:51,67,57,3
6/22/13,2:43:51,67,73,16
6/23/13,3:43:51,67,69,14
6/24/13,4:43:51,68,59,12
6/25/13,5:43:51,65,79,14
6/26/13,6:43:51,66,67,5
6/27/13,7:43:51,66,74,13
6/28/13,8:43:51,65,70,13
6/29/13,9:43:51,68,80,7
6/30/13,10:43:51,68,59,1
6/1/13,11:43:51,65,76,6
6/2/13,12:43:51,69,60,5
6/3/13,13:43:51,66,56,12
6/4/13,14:43:51,70,63,19
6/5/13,15:43:51,65,65,13
6/6/13,16:43:51,68,78,14
6/7/13,17:43:51,66,68,1
6/8/13,18:43:51,66,79,9
6/9/13,19:43:51,69,70,4
6/10/13,20:43:51,70,57,11
6/11/13,21:43:51,69,69,12
6/12/13,22:43:51,70,57,14
6/13/13,23:43:51,67,77,1
6/14/13,0:13:20,66,70,20
6/15/13,1:13:20,68,72,3
6/16/13,2:13:20,66,63,20
6/17/13,3:13:20,67,72,20
6/18/13,4:13:20,69,55,2
6/19/13,5:13:20,67,67,1
6/20/13,6:13:20,67,60,9
6/21/13,7:13:20,70,66,13
6/22/13,8:13:20,67,66,20
6/23/13,9:13:20,68,57,18
6/24/13,10:13:20,70,66,10
6/25/13,11:13:20,70,67,12
6/26/13,12:13:20,69,76,7
6/27/13,13:13:20,65,57,20
6/28/13,14:13:20,69,66,6
6/29/13,15:13:20,66,69,16
6/30/13,16:13:20,66,60,5
6/1/13,17:13:20,67,73,3
6/2/13,18:13:20,65,64,1
6/3/13,19:13:20,66,63,18
6/4/13,20:13:20,69,63,15
6/5/13,21:13:20,67,62,7
6/6/13,22:13:20,65,61,7
6/7/13,23:13:20,67,65,3
6/8/13,0:33:07,70,67,14
6/9/13,1:33:07,66,58,7
6/10/13,2:33:07,66,63,5
6/11/13,3:33:07,66,74,8
6/12/13,4:33:07,65,71,14
6/13/13,5:33:07,70,64,17
6/14/13,6:33:07,70,73,16
6/15/13,7:33:07,65,59,12
6/16/13,8:33:07,69,57,18
6/17/13,9:33:07,65,61,10
6/18/13,10:33:07,70,74,18
6/19/13,11:33:07,69,71,20
6/20/13,12:33:07,68,57,1
6/21/13,13:33:07,70,67,1
6/22/13,14:33:07,69,55,7
6/23/13,15:33:07,66,78,12
6/24/13,16:33:07,65,61,11
6/25/13,17:33:07,69,65,9
6/26/13,18:33:07,66,79,19
6/27/13,19:33:07,65,72,4
6/28/13,20:33:07,67,78,18
6/29/13,21:33:07,69,63,7
6/30/13,22:33:07,69,59,4
6/1/13,23:33:07,67,76,5
6/2/13,0:45:56,66,78,5
6/3/13,1:45:56,67,65,14
6/4/13,2:45:56,69,79,5
6/5/13,3:45:56,65,63,6
6/6/13,4:45:56,69,79,14
6/7/13,5:45:56,68,66,2
6/8/13,6:45:56,66,69,2
6/9/13,7:45:56,67,75,20
6/10/13,8:45:56,69,55,8
6/11/13,9:45:56,65,76,13
6/12/13,10:45:56,66,69,15
6/13/13,11:45:56,68,59,13
6/14/13,12:45:56,70,64,15
6/15/13,13:45:56,69,76,16
6/16/13,14:45:56,67,60,12
6/17/13,15:45:56,68,68,12
6/18/13,16:45:56,68,69,14
6/19/13,17:45:56,67,68,8
6/20/13,18:45:56,66,60,9
6/21/13,19:45:56,67,69,1
6/22/13,20:45:56,66,72,10
6/23/13,21:45:56,65,58,8
6/24/13,22:45:56,70,62,11
6/25/13,23:45:56,70,67,6
6/26/13,0:45:56,65,67,11
6/27/13,1:45:56,68,56,18
6/28/13,2:45:56,65,67,12
6/29/13,3:45:56,70,64,8
6/30/13,4:45:56,69,77,5
6/1/13,5:45:56,66,66,18
6/2/13,6:45:56,65,56,9
6/3/13,7:45:56,66,65,19
6/4/13,8:45:56,67,72,13
6/5/13,9:45:56,67,77,11
6/6/13,10:45:56,65,67,13
6/7/13,11:45:56,65,69,1
6/8/13,12:45:56,70,56,10
6/9/13,13:45:56,67,62,13
6/10/13,14:45:56,69,74,11
6/11/13,15:45:56,68,61,12
6/12/13,16:45:56,70,77,19
6/13/13,17:45:56,65,78,4
6/14/13,18:45:56,65,73,7
6/15/13,19:45:56,66,68,6
6/16/13,20:45:56,67,68,14
6/17/13,21:45:56,65,60,4
6/18/13,22:45:56,65,69,9
6/19/13,23:45:56,70,73,12
6/20/13,0:45:56,65,71,20
6/21/13,1:45:56,67,64,13
6/22/13,2:45:56,65,64,14
6/23/13,3:45:56,70,61,14
6/24/13,4:45:56,70,67,19
6/25/13,5:45:56,68,78,18
6/26/13,6:45:56,70,78,2
6/27/13,7:45:56,69,80,2
6/28/13,8:45:56,70,58,3
6/29/13,9:45:56,70,76,9
6/30/13,10:45:56,68,67,1
6/1/13,11:45:56,67,63,3
6/2/13,12:45:56,68,70,11
6/3/13,13:45:56,68,62,10
6/4/13,14:45:56,65,56,18
6/5/13,15:45:56,70,56,10
6/6/13,16:45:56,70,55,20
6/7/13,17:45:56,66,60,12
6/8/13,18:45:56,65,80,10
6/9/13,0:00:01,70,74,7
6/10/13,1:00:01,65,76,14
6/11/13,2:00:01,68,55,7
6/12/13,3:00:01,68,64,14
6/13/13,4:00:01,68,74,12
6/14/13,5:00:01,66,63,18
6/15/13,6:00:01,67,68,11
6/16/13,7:00:01,66,66,16
6/17/13,8:00:01,66,77,16
6/18/13,9:00:01,68,66,19
6/19/13,10:00:01,69,79,4
6/20/13,11:00:01,68,76,20
6/21/13,12:00:01,66,73,1
6/22/13,13:00:01,67,77,12
6/23/13,14:00:01,70,74,15
6/24/13,15:00:01,69,57,3
6/25/13,16:00:01,66,61,14
6/26/13,17:00:01,67,76,11
6/27/13,18:00:01,67,64,13
6/28/13,19:00:01,70,78,20
6/29/13,20:00:01,67,59,4
6/30/13,21:00:01,70,64,1
6/1/13,22:00:01,65,73,7
6/2/13,23:00:01,70,77,16
6/3/13,0:13:19,67,55,9
6/4/13,1:13:19,69,70,4
6/5/13,2:13:19,65,58,12
6/6/13,3:13:19,70,79,11
6/7/13,4:13:19,70,78,10
6/8/13,5:13:19,67,74,7
6/9/13,6:13:19,70,64,20
6/10/13,7:13:19,68,78,17
6/11/13,8:13:19,66,62,8
6/12/13,9:13:19,70,59,12
6/13/13,10:13:19,65,59,6
6/14/13,11:13:19,68,65,9
6/15/13,12:13:19,69,73,13
6/16/13,13:13:19,70,78,19
6/17/13,14:13:19,65,68,10
